SESSION,FILLE-ID,S,E,SPEAKER,UH_OR_UM,WITH_OR_OMIT_FILLER,NOW_CROSS,FUT_CROSS,FILLER_F0,FILLER_INT,LOC,WORDS_IN_DA,DA,DIFF_NOW_CROSS,DIFF_FUT_CROSS
2984,5899,268.2485,268.624,1,uh,1,299,295,-0.984,-0.711,7,26,sd,113.0,111.0
2984,5886,27.734125,28.43475,1,uh,1,-1,-1,-1.582,-0.829,0,3,%,0.0,0.0
2984,5900,272.0185,272.373375,1,uh,1,334,324,-1.565,-0.837,14,26,sd,36.0,34.0
2984,5901,275.83225,276.3685,1,uh,1,444,463,-1.027,-1.854,23,26,sd,13.0,3.0
2984,5887,29.180625,29.900625,1,uh,1,322,313,-0.87,-0.689,2,3,%,71.0,79.0
2984,5902,298.832625,299.299,1,uh,1,-1,-1,-1.4,-0.673,5,13,sd,0.0,0.0
2984,5903,316.707,317.215375,1,uh,1,-1,-1,-0.213,-0.894,0,11,+,0.0,0.0
2984,5904,327.954875,328.593875,1,uh,1,273,270,-0.642,-0.8,2,5,+,43.0,43.0
2984,5905,364.608125,365.11525,1,uh,1,345,354,-0.532,-0.501,1,6,sd,72.0,78.0
2984,5906,374.212875,374.446375,1,uh,1,327,335,-1.421,-0.277,1,22,+,15.0,22.0
2984,5907,375.20725,375.718125,1,uh,1,295,299,-0.91,-0.869,2,22,+,27.0,26.0
2984,5908,378.8905,379.254625,1,uh,1,254,253,-0.362,-0.341,12,22,+,38.0,35.0
2984,5909,383.597125,383.819125,1,uh,1,243,235,-2.909,-1.194,7,19,+,12.0,11.0
2984,5910,391.403125,391.824875,1,uh,1,243,234,-2.167,-0.951,1,2,%,37.0,35.0
2984,5911,408.4015,408.714125,1,uh,1,-1,-1,-1.399,-0.536,0,4,b,0.0,0.0
2984,5912,411.143625,411.295125,1,uh,1,-1,-1,-2.868,-1.332,1,13,sd,0.0,0.0
2984,5913,413.443,413.894,1,uh,1,-1,-1,-1.462,-0.779,9,13,sd,0.0,0.0
2984,5888,42.73275,43.05275,1,uh,1,-1,-1,-0.546,-0.293,1,26,sd,0.0,0.0
2984,5914,424.930375,425.135,1,uh,1,256,255,-1.72,-1.214,1,11,sd,31.0,29.0
2984,5889,47.134125,47.403875,1,uh,1,-1,-1,-1.432,-0.905,10,26,sd,-1.0,0.0
2984,5890,47.98475,48.772125,1,uh,1,-1,-1,-3.234,-1.938,11,26,sd,0.0,0.0
2984,5891,60.222125,60.7125,1,uh,1,321,326,-0.287,-0.174,3,4,sd,31.0,37.0
2984,5892,71.686375,72.104125,1,uh,1,297,291,-0.987,-0.618,1,9,+,37.0,38.0
2984,5893,72.923375,73.481875,1,uh,1,299,290,-1.379,-1.724,2,9,+,-2.0,-4.0
2984,5894,84.12175,84.704,1,uh,1,287,287,-0.816,-0.886,7,8,sd,70.0,72.0
2993,5806,124.43675,124.709625,0,uh,1,23,239,-0.826,-0.866,9,15,sd,12.0,235.0
2993,5807,130.61025,130.762875,0,uh,1,214,175,-0.901,-0.38,1,11,sd,183.0,174.0
2993,9329,152.579375,152.892,1,um,1,290,285,-3.212,-1.831,1,13,sd,4.0,2.0
2993,9326,172.107125,172.66575,0,um,1,275,266,-0.577,-0.5,0,6,+,66.0,63.0
2993,5808,193.05775,193.291,0,uh,1,266,244,-0.599,-0.213,1,17,sd,29.0,23.0
2993,9327,214.937625,215.3845,0,um,1,417,382,-1.123,-1.006,3,11,sd,10.0,11.0
2993,5809,258.357875,258.49725,0,uh,1,297,255,-0.673,-0.694,1,20,sd,17.0,6.0
2993,9324,26.8015,27.128,0,um,1,-1,-1,0.833,-0.08,2,10,sd,0.0,-463.0
2993,5810,269.533125,269.94525,0,uh,1,244,221,1.667,0.244,5,14,+,240.0,31.0
2993,5811,284.01925,284.39675,0,uh,1,239,209,-2.079,-1.375,1,22,qw,14.0,16.0
2993,9330,288.287875,288.685875,1,um,1,-1,-1,-2.303,-1.158,0,10,sd,0.0,0.0
2993,9328,305.711125,306.074,0,um,1,-1,-1,-0.258,-0.33,3,9,sv,0.0,0.0
2993,5812,307.0865,307.5975,0,uh,1,-1,-1,0.726,-0.27,4,9,sv,0.0,0.0
2993,9325,39.87175,40.212625,0,um,1,382,334,-0.535,-0.36,4,5,sd,60.0,48.0
2993,5803,43.03175,43.324,0,uh,1,-1,431,-0.68,-0.571,10,14,sd,0.0,27.0
2993,5804,49.951625,50.235625,0,uh,1,349,309,-0.3,-0.339,1,8,sd,23.0,17.0
2993,5805,97.665375,97.988125,0,uh,1,363,310,-1.283,-0.383,3,22,sd,37.0,40.0
2995,9281,138.50075,138.968625,1,um,1,275,270,-3.447,-0.73,7,13,sd,102.0,93.0
2995,5704,162.369,162.6235,1,uh,1,328,328,-2.647,-0.3,9,18,sd,43.0,46.0
2995,5705,180.168125,180.39,1,uh,1,3,244,-3.474,-0.615,1,8,sv,3.0,244.0
2995,5702,23.317125,23.64825,0,uh,1,0,0,-4.265,-2.251,38,39,sv,-11.0,-10.0
2995,5706,241.854125,242.10225,1,uh,1,-1,-1,-1.906,-0.538,6,19,sd,0.0,0.0
2995,5707,254.114875,254.43875,1,uh,1,286,279,-3.209,-0.743,1,21,sd,19.0,16.0
2995,5708,258.094875,258.29725,1,uh,1,257,256,-2.163,-0.711,15,21,sd,24.0,25.0
2995,9282,274.055,274.53725,1,um,1,313,298,-3.23,-0.625,6,7,sd,79.0,71.0
2995,5703,29.08425,29.34175,0,uh,1,339,276,-1.361,-0.952,13,30,sv,-53.0,-44.0
2995,5709,318.27575,318.82725,1,uh,1,-1,-1,-0.217,-0.19,5,21,sd,0.0,0.0
2995,9280,327.064625,327.30475,0,um,1,0,0,-3.117,-2.214,0,1,b,1.0,1.0
2995,9278,33.53625,33.947625,0,um,1,270,236,-3.474,-1.643,18,30,sv,6.0,15.0
2995,5710,394.898875,395.22775,1,uh,1,1,1,-3.017,-1.136,1,5,h,-7.0,1.0
2995,9279,40.5365,40.83725,0,um,1,240,0,-1.468,-1.879,13,19,sv,12.0,-208.0
2998,9344,166.715875,167.1805,0,um,1,171,111,-2.97,-17.556,3,47,sv,32.0,12.0
2998,5835,168.10775,168.173625,0,uh,1,316,275,-4.165,-17.942,4,47,sv,34.0,27.0
2998,5836,228.676375,229.017375,0,uh,1,-1,-1,-2.373,0.771,0,6,+,-1.0,0.0
2998,5837,308.414125,308.57,0,uh,1,-1,-1,-2.472,-17.325,1,10,sv,0.0,0.0
2998,5838,324.25275,324.459375,0,uh,1,23,0,-2.886,-17.745,0,6,sd,4.0,-11.0
2998,9343,36.718125,37.04925,0,um,1,-1,-1,-2.728,-17.578,15,23,sd,0.0,0.0
2998,5841,366.102875,366.4345,1,uh,1,0,0,-1.557,-0.804,3,10,sv,-247.0,-249.0
2998,5832,38.670125,38.79175,0,uh,1,-1,-1,-3.114,-17.59,19,23,sd,0.0,0.0
2998,5833,52.07375,52.2965,0,uh,1,2,1,-2.846,-17.492,6,14,sd,-11.0,-4.0
2998,5834,60.53175,61.069875,0,uh,1,28,31,-2.709,-17.875,16,21,sd,-10.0,-5.0
2998,5839,81.232625,81.567875,1,uh,1,323,325,-1.533,-0.757,2,13,sd,49.0,50.0
2998,5840,94.09075,94.3895,1,uh,1,14,2,-2.119,-0.939,8,28,sd,-17.0,-19.0
2999,9354,111.775,112.315,0,um,1,266,244,-1.387,-1.366,1,11,+,17.0,10.0
2999,9355,120.892125,121.312125,0,um,1,295,267,-1.007,-1.774,4,11,sd,13.0,11.0
2999,9356,143.187,143.527,0,um,1,265,240,-0.804,-1.082,15,22,sd,69.0,66.0
2999,9357,192.043875,192.523875,0,um,1,495,310,-0.98,-1.007,3,15,sd,123.0,64.0
2999,9350,20.252875,20.602875,0,um,1,-1,-1,0.712,0.252,0,11,sd,0.0,0.0
2999,5852,238.77775,238.98775,1,uh,1,228,273,-3.094,-2.073,2,14,sd,173.0,113.0
2999,9358,280.177625,280.577625,0,um,1,353,301,-0.448,-0.627,1,17,sd,89.0,49.0
2999,9359,297.526,298.126,0,um,1,249,234,-1.321,-1.312,1,12,sd,29.0,28.0
2999,9360,317.839875,318.389875,0,um,1,395,325,-0.88,-1.221,5,9,+,115.0,75.0
2999,9361,331.2225,331.5925,0,um,1,330,282,-2.984,-1.625,5,24,sd,68.0,41.0
2999,9362,436.926625,437.386625,0,um,1,-1,-1,-1.019,-1.166,21,27,sd,0.0,0.0
2999,9351,55.389875,55.929875,0,um,1,0,0,-0.642,-1.267,1,14,sd,0.0,0.0
2999,9352,71.298625,71.638625,0,um,1,-1,485,-1.02,-0.918,1,28,sd,0.0,78.0
2999,9353,78.068625,78.548625,0,um,1,-1,-1,-0.928,-0.519,0,2,ny,-1.0,0.0
3000,8897,114.004375,114.664625,1,um,1,0,0,-1.778,-1.785,14,18,sd,-51.0,-21.0
3000,8898,115.34775,115.9885,1,um,1,106,65,-2.2,-1.812,15,18,sd,-58.0,-75.0
3000,8899,123.60125,124.1775,1,um,1,125,89,-2.273,-1.869,2,21,sd,-2.0,-24.0
3000,5034,140.08675,140.47325,1,uh,1,7,0,-1.686,-1.596,1,14,sd,-65.0,-37.0
3000,5026,159.87325,160.194,0,uh,1,-1,-1,-0.596,-0.305,4,15,sd,0.0,0.0
3000,8890,181.089125,181.754125,0,um,1,243,231,-0.792,-0.554,1,15,sd,71.0,67.0
3000,5027,198.942625,199.258875,0,uh,1,279,258,-1.297,-0.194,1,19,sd,37.0,28.0
3000,5028,199.962625,200.287625,0,uh,1,275,259,-0.228,-0.788,3,19,sd,3.0,2.0
3000,8891,207.445,207.88,0,um,1,237,225,-1.061,-0.681,1,5,h,21.0,21.0
3000,5029,213.873375,214.197375,0,uh,1,259,249,0.065,-0.45,20,26,sd,22.0,20.0
3000,8895,25.16225,25.59975,1,um,1,156,113,-2.169,-1.811,7,30,sd,34.0,1.0
3000,8900,296.671875,297.129875,1,um,1,18,9,-2.438,-1.863,15,21,sd,-40.0,-37.0
3000,5035,300.2575,300.522,1,uh,1,0,0,-2.568,-1.806,1,11,sd,0.0,0.0
3000,5030,318.048125,318.332125,0,uh,1,-1,-1,-0.504,0.065,3,15,sd,0.0,0.0
3000,8892,334.129625,334.599625,0,um,1,337,303,-1.06,-0.388,1,14,sd,56.0,29.0
3000,8893,342.004625,342.4965,0,um,1,275,263,-0.736,-0.571,2,15,sd,22.0,19.0
3000,5031,346.3895,346.609125,0,uh,1,254,237,-0.956,-1.846,14,15,sd,12.0,11.0
3000,5036,422.1405,422.414125,1,uh,1,0,0,-2.409,-1.629,3,24,sd,-27.0,-3.0
3000,5032,88.0345,88.2715,1,uh,1,-1,-1,-2.1,-1.671,6,28,sd,0.0,0.0
3000,8896,93.20525,93.704875,1,um,1,248,252,-2.872,-1.988,15,28,sd,-5.0,-5.0
3000,5033,94.80875,95.18325,1,uh,1,-1,-1,-2.504,-1.911,18,28,sd,0.0,0.0
3001,8925,132.130375,132.6485,1,um,1,328,474,-2.469,-2.281,0,18,sd,268.0,408.0
3001,8926,154.29575,154.856,1,um,1,0,0,-2.463,-1.608,14,15,sd,0.0,0.0
3001,5063,226.911375,227.38825,1,uh,1,-1,-1,-2.629,-1.9,6,9,sd,0.0,0.0
3001,8918,253.927375,254.317625,0,um,1,-1,-1,-2.651,-0.307,1,10,sd,0.0,0.0
3001,5064,300.027625,300.325125,1,uh,1,3,58,-2.498,-4.169,14,21,sd,-55.0,-1.0
3001,8919,334.559625,334.936,0,um,1,-1,455,-2.014,-0.926,2,7,sd,-496.0,64.0
3001,8920,345.347125,345.773875,0,um,1,255,228,-2.607,-1.048,1,8,sd,45.0,45.0
3001,8921,380.79825,381.1935,0,um,1,499,499,-2.945,-1.08,1,10,sd,500.0,500.0
3001,8927,411.32875,412.111,1,um,1,-1,-1,-2.307,-1.294,6,7,sd,0.0,0.0
3001,8928,427.284375,427.74975,1,um,1,310,375,-2.338,-2.426,0,2,%,109.0,114.0
3001,5061,44.3,44.6495,1,uh,1,355,383,-2.521,-5.941,9,22,sv,312.0,95.0
3001,8922,63.656125,64.21975,1,um,1,0,0,-2.242,-9.768,12,37,sd,-51.0,-42.0
3001,8923,69.118625,69.555375,1,um,1,60,37,-3.06,-5.929,31,37,sd,-23.0,-31.0
3001,8924,90.103,90.43425,1,um,1,0,0,-2.563,-1.763,5,9,sd,-1.0,-1.0
3001,5062,94.163375,94.31725,1,uh,1,0,3,-2.557,-1.661,6,24,+,-206.0,-216.0
3011,4820,137.85325,138.17775,1,uh,1,259,255,-1.508,-0.884,2,19,sd,38.0,38.0
3011,4813,176.355,176.71175,0,uh,1,-1,-1,-2.165,-0.661,11,21,sd,0.0,0.0
3011,4814,182.80725,182.95725,0,uh,1,0,0,-1.862,-0.932,6,12,sd,-34.0,-31.0
3011,4815,184.452,184.713625,0,uh,1,134,71,-1.73,-0.768,8,12,sd,-27.0,-21.0
3011,8793,190.774875,191.160375,0,um,1,0,0,-1.922,-0.807,6,15,sd,-13.0,0.0
3011,4816,201.22225,201.61875,0,uh,1,0,0,-2.572,-0.769,1,6,sd,0.0,0.0
3011,8794,245.401125,245.861125,0,um,1,-1,-1,-1.925,-0.316,10,11,sd,0.0,0.0
3011,4817,251.709,251.9625,0,uh,1,22,12,-2.561,-0.54,12,21,sd,-56.0,-32.0
3011,4818,258.117625,258.39075,0,uh,1,2,0,-1.759,-0.568,4,5,+,2.0,0.0
3011,4809,30.787625,31.038875,0,uh,1,-1,-1,-0.748,-0.813,10,14,sd,0.0,0.0
3011,4819,317.830125,318.029875,0,uh,1,-1,-1,-2.566,0.031,1,6,sd,0.0,0.0
3011,8795,325.988875,326.448625,0,um,1,0,0,-1.62,-0.81,1,17,sd,0.0,0.0
3011,4821,343.321125,343.471125,1,uh,1,21,16,-1.216,-1.21,1,9,sd,-51.0,-65.0
3011,8796,346.125125,346.492875,1,um,1,291,292,-1.198,-0.261,0,16,sd,58.0,55.0
3011,8797,376.449625,376.796125,1,um,1,300,284,-0.512,-0.547,1,14,sd,63.0,54.0
3011,4822,378.789625,379.146625,1,uh,1,253,238,-2.959,-1.554,8,14,sd,15.0,11.0
3011,4810,39.047625,40.431875,0,uh,1,353,279,-2.017,-1.421,15,35,+,71.0,42.0
3011,8798,427.92075,428.46475,1,um,1,-1,-1,-2.469,-0.444,3,14,sd,0.0,0.0
3011,8799,431.121,431.421,1,um,1,300,294,-1.064,-0.654,1,13,sd,21.0,19.0
3011,4811,56.890125,57.483375,0,uh,1,0,0,-2.749,-1.431,1,11,sd,0.0,0.0
3011,4812,70.318,70.829125,0,uh,1,299,235,-2.14,-0.691,0,12,sd,134.0,102.0
3011,8792,85.730875,86.044625,0,um,1,10,1,-2.182,-1.316,4,11,sd,-37.0,-11.0
3012,8867,118.51025,119.1485,1,um,1,281,278,-0.842,-1.001,2,23,sv,40.0,41.0
3012,8868,135.063625,135.533625,1,um,1,261,256,-1.698,-0.963,5,17,sv,32.0,33.0
3012,8869,151.06,151.425875,1,um,1,255,252,-2.331,-1.205,1,15,h,12.0,12.0
3012,8858,182.4315,182.9915,0,um,1,368,330,-1.139,-0.86,8,9,sv,71.0,73.0
3012,8859,204.975625,205.515625,0,um,1,251,240,-1.671,-1.432,2,17,sv,39.0,46.0
3012,8870,216.993,217.487375,1,um,1,-1,-1,-0.824,-0.667,0,12,sv,0.0,0.0
3012,8871,232.469125,232.88675,1,um,1,220,213,-1.05,-0.648,16,30,sv,127.0,132.0
3012,8872,249.312875,249.755875,1,um,1,249,244,-1.242,-0.481,1,11,sv,19.0,20.0
3012,8861,26.722,27.262,1,um,1,253,245,-0.164,-0.447,0,18,sd,253.0,245.0
3012,5013,263.356625,263.71175,1,uh,1,222,218,-0.68,-0.476,9,21,sv,19.0,19.0
3012,8873,285.2385,285.75575,1,um,1,-1,-1,0.03,-0.405,1,2,%,0.0,0.0
3012,8874,310.133125,310.732625,1,um,1,332,322,-0.923,-0.377,3,4,+,100.0,92.0
3012,8875,326.815125,327.32575,1,um,1,249,245,-1.433,-0.773,14,22,sd,92.0,91.0
3012,8862,33.958625,34.558625,1,um,1,-1,-1,-1.896,-1.539,0,12,co,0.0,0.0
3012,8876,352.505,353.0455,1,um,1,277,273,-0.939,-0.833,6,7,sd,76.0,73.0
3012,8860,415.74975,416.34975,0,um,1,269,255,-1.104,-0.294,30,35,sv,107.0,104.0
3012,5011,423.2915,423.4455,0,uh,1,254,231,-4.436,-1.286,4,7,%,0.0,-2.0
3012,8863,43.49375,44.019125,1,um,1,307,286,0.509,-0.355,2,3,fp,105.0,98.0
3012,8877,432.366375,432.836375,1,um,1,499,499,0.011,-0.811,6,9,sv,500.0,500.0
3012,5012,447.3505,447.857125,0,uh,1,-1,-1,-1.431,-0.235,6,12,sv,0.0,0.0
3012,8864,51.017125,52.034125,1,um,1,337,297,-2.391,-0.979,15,45,sv,133.0,115.0
3012,8865,75.885375,76.175375,1,um,1,297,291,-2.196,-1.25,15,19,sv,17.0,17.0
3012,8866,92.360375,92.823625,1,um,1,370,361,-1.067,-0.88,11,27,sv,39.0,41.0
3013,8835,107.938375,108.316375,0,um,1,302,241,0.614,-1.767,1,5,h,-27.0,-20.0
3013,8836,121.10675,121.503375,0,um,1,409,337,-0.427,-1.037,1,7,sd,43.0,38.0
3013,4954,171.63425,171.976875,0,uh,1,-1,-1,-1.318,-1.4,1,13,sd,0.0,-465.0
3013,8837,176.661625,177.106375,0,um,1,-1,-1,-0.598,-1.405,4,12,sd,-331.0,-291.0
3013,4955,214.45825,214.807875,0,uh,1,-1,-1,-1.014,-0.928,1,12,sd,0.0,0.0
3013,4956,262.39975,262.696125,0,uh,1,454,404,-0.237,0.007,4,11,sv,57.0,70.0
3013,4957,281.659375,282.280625,0,uh,1,218,205,-1.029,-1.288,21,39,sd,36.0,38.0
3013,4958,341.514375,342.292875,0,uh,1,-1,-1,-2.252,-1.566,4,5,ng,-112.0,-132.0
3013,8838,353.112,353.70825,0,um,1,268,257,-0.702,-1.136,10,44,sd,80.0,73.0
3013,8839,367.8675,368.213375,0,um,1,279,254,-0.718,-1.194,1,7,sd,34.0,26.0
3013,8833,41.400375,41.878,0,um,1,242,230,-0.184,-1.162,1,5,%,60.0,67.0
3013,8834,98.300625,98.868,0,um,1,-1,-1,-0.363,-1.021,0,6,sd,0.0,0.0
3023,4867,119.364,119.6285,0,uh,1,-1,-1,-0.841,0.143,10,23,sv,0.0,0.0
3023,4868,126.951875,127.55625,0,uh,1,328,303,-0.509,-0.001,9,25,sd,39.0,36.0
3023,4869,156.66425,156.985125,0,uh,1,273,245,-1.228,-0.22,8,17,sd,16.0,11.0
3023,4876,169.998875,170.180875,1,uh,1,-1,-1,-1.192,-0.53,1,2,%,0.0,0.0
3023,4870,173.877875,174.0165,0,uh,1,278,238,5.071,-1.026,1,4,sd,-14.0,-6.0
3023,4871,214.1065,214.805375,0,uh,1,290,261,-0.868,-0.544,5,13,sv,10.0,4.0
3023,4877,256.0265,256.448625,1,uh,1,0,0,-1.715,0.483,0,3,+@,0.0,0.0
3023,4878,278.19975,278.515625,1,uh,1,208,201,-2.061,-1.894,2,11,sd,118.0,167.0
3023,4879,289.789875,290.134625,1,uh,1,258,256,-2.035,-1.953,4,23,sv,1.0,3.0
3023,4872,309.234625,309.39125,0,uh,1,-1,-1,2.842,-0.601,24,49,sv,0.0,0.0
3023,4873,312.0935,312.252,0,uh,1,-1,-1,0.87,-0.044,26,49,sv,0.0,0.0
3023,4874,365.549375,365.842875,0,uh,1,-1,416,2.767,-1.089,7,8,h,0.0,22.0
3023,4875,380.575375,381.09025,0,uh,1,339,312,-0.412,-0.14,12,20,sd,60.0,57.0
3023,4880,439.812375,440.45025,1,uh,1,-1,-1,-2.911,-1.914,9,10,%,0.0,0.0
3023,4863,61.336,61.616875,0,uh,1,259,246,-0.356,-0.123,5,6,%,24.0,23.0
3023,4864,71.25825,71.48075,0,uh,1,270,245,-0.46,0.127,10,12,sd,13.0,9.0
3023,8807,72.54575,73.164,0,um,1,305,273,-0.674,-0.49,11,12,sd,65.0,67.0
3023,8808,73.95175,74.248625,0,um,1,323,293,-0.582,-0.332,1,13,sd,27.0,23.0
3023,4865,76.93025,77.316125,0,uh,1,-1,-1,-0.861,-0.072,5,13,sd,0.0,0.0
3023,4866,82.49175,82.6595,0,uh,1,240,221,-0.503,0.061,6,26,+,2.0,-1.0
3029,4750,112.574375,113.021875,1,uh,1,465,-1,-2.683,-1.196,17,24,sv,-3.0,0.0
3029,4751,191.837625,192.211,1,uh,1,262,255,-1.578,-0.754,0,9,+,86.0,78.0
3029,4746,220.97375,221.324625,0,uh,1,215,199,-1.364,-1.59,15,25,sd,40.0,62.0
3029,4752,356.672625,357.146875,1,uh,1,-1,-1,-2.831,-0.316,1,8,sv,0.0,0.0
3029,4747,403.470875,403.889875,0,uh,1,356,328,-0.052,0.525,7,8,+,101.0,86.0
3029,4748,408.0355,408.41025,0,uh,1,277,256,-0.779,-1.233,5,18,sv,44.0,37.0
3029,4744,44.026,44.462125,0,uh,1,-1,-1,-1.326,-1.298,3,14,+,0.0,0.0
3029,4749,65.2385,65.90175,1,uh,1,1,0,-1.182,-0.476,2,11,sv,-29.0,-9.0
3029,4745,97.62325,97.894,0,uh,1,212,161,-0.819,-0.78,9,15,+@,71.0,47.0
3034,4981,106.7955,107.0255,1,uh,1,-1,-1,-2.174,-0.44,1,11,sd,0.0,0.0
3034,4982,109.964,110.204,1,uh,1,-1,-1,-1.147,-0.615,9,11,sd,0.0,0.0
3034,4983,111.464,111.674,1,uh,1,0,0,-1.988,-0.379,1,6,+,0.0,0.0
3034,4984,113.234,113.514,1,uh,1,-1,-1,-2.532,-0.866,1,7,sd,0.0,0.0
3034,4959,123.655125,123.815125,0,uh,1,-1,-1,-1.947,-1.646,7,9,sd^t,0.0,0.0
3034,4960,124.745125,124.915125,0,uh,1,-1,-1,-1.857,-1.815,1,9,sv^t,0.0,0.0
3034,8842,139.55275,139.98275,0,um,1,273,249,-1.943,-6.417,0,24,sd@,63.0,61.0
3034,4961,143.11275,143.38275,0,uh,1,254,127,-1.956,-2.114,11,24,sd@,106.0,31.0
3034,8847,161.103625,161.523625,1,um,1,278,274,-1.718,-0.788,4,5,sd,74.0,72.0
3034,4962,185.57075,185.83075,0,uh,1,230,217,-1.903,-1.967,1,7,sd,120.0,127.0
3034,8843,192.73075,193.08075,0,um,1,0,0,-2.944,-2.713,14,16,sd,-1.0,0.0
3034,4963,199.96125,200.18125,0,uh,1,1,0,-2.11,-1.776,8,14,+@,-2.0,0.0
3034,4964,215.98025,216.14025,0,uh,1,89,59,-1.893,-1.896,1,13,sv,59.0,35.0
3034,4985,227.147375,227.407375,1,uh,1,2,-1,-0.461,-0.261,1,9,sd,3.0,0.0
3034,4986,229.157375,229.387375,1,uh,1,-1,-1,-0.84,-0.519,7,9,sd,0.0,0.0
3034,4987,234.183,234.393,1,uh,1,304,283,-1.265,-0.522,1,7,sv,132.0,110.0
3034,4988,238.653,238.733,1,uh,1,268,264,-1.987,-0.837,8,30,sd,-27.0,-28.0
3034,4989,241.073,241.263,1,uh,1,251,248,-0.16,-0.376,14,30,sd,30.0,27.0
3034,4965,279.14375,279.32375,0,uh,1,-1,-1,-1.552,-1.937,7,11,qy,-10.0,-1.0
3034,8848,290.734125,290.794125,1,um,1,-1,-1,-3.696,-1.922,1,13,sd,0.0,0.0
3034,4990,300.160875,300.190875,1,uh,1,4,2,-2.009,-1.329,9,16,sd,-20.0,-14.0
3034,8849,305.8755,306.2255,1,um,1,317,278,-2.125,-0.881,1,10,sd,60.0,40.0
3034,4966,331.992875,332.052875,0,uh,1,-1,-1,-1.882,-1.62,2,15,sd,0.0,0.0
3034,4979,34.47025,34.70025,1,uh,1,-1,-1,-0.081,-0.087,2,3,%,0.0,0.0
3034,4967,343.895125,344.175125,0,uh,1,197,156,-2.003,-1.657,17,31,sd,77.0,52.0
3034,4968,358.630125,358.900125,0,uh,1,204,189,-1.987,-10.591,0,2,b,89.0,75.0
3034,4969,360.470125,360.840125,0,uh,1,222,208,-1.267,-1.071,0,33,sd,82.0,89.0
3034,4970,366.290125,366.510125,0,uh,1,259,254,-2.561,-1.118,25,33,sd,1.0,2.0
3034,4971,367.030125,367.320125,0,uh,1,344,343,-2.26,-1.413,27,33,sd,2.0,2.0
3034,4972,368.864125,369.044125,0,uh,1,79,72,-2.196,-2.118,32,33,sd,-4.0,-5.0
3034,4973,371.574125,371.624125,0,uh,1,3,31,0.743,-0.533,1,3,%,-3.0,5.0
3034,8844,375.499625,375.879625,0,um,1,15,19,-2.597,-3.497,3,20,sd,-34.0,-20.0
3034,4974,378.459625,378.509625,0,uh,1,0,15,-1.94,-1.871,13,20,sd,-18.0,-1.0
3034,8845,392.73225,392.82225,0,um,1,121,106,-0.339,-1.84,1,3,%,5.0,5.0
3034,4975,398.8605,399.0705,0,uh,1,0,0,-2.054,-1.296,9,14,sd,-3.0,-1.0
3034,4976,401.7705,401.9705,0,uh,1,42,26,-1.985,-16.238,13,14,sd,-41.0,-43.0
3034,4977,408.0005,408.1805,0,uh,1,93,63,-2.261,-2.47,1,17,sd,33.0,23.0
3034,4991,414.03825,414.25825,1,uh,1,-1,-1,-1.207,-0.445,2,8,qy,0.0,0.0
3034,4978,430.384125,430.774125,0,uh,1,155,98,-2.187,-1.898,14,24,sd,61.0,28.0
3034,8840,46.679125,47.099125,0,um,1,-1,-1,-2.649,-2.321,0,1,o@,0.0,0.0
3034,8846,65.70725,65.79725,1,um,1,499,499,0.102,-0.168,0,10,sd,500.0,500.0
3034,4980,73.6585,74.0785,1,uh,1,251,250,-0.778,-0.228,1,3,%,53.0,56.0
3034,8841,91.26975,91.64975,0,um,1,-1,-1,-1.667,-2.489,8,10,qy,0.0,0.0
3038,4925,104.841875,105.150875,1,uh,1,247,245,-0.767,-0.493,4,31,sd,36.0,36.0
3038,4926,107.267,107.52675,1,uh,1,279,288,-2.173,-0.92,10,31,sd,4.0,10.0
3038,4927,115.85375,116.379,1,uh,1,3,0,-1.061,-0.545,0,31,sd,-36.0,-19.0
3038,4928,118.489625,118.712875,1,uh,1,271,267,-0.35,-0.492,3,31,sd,-5.0,-5.0
3038,4929,121.993,122.296,1,uh,1,234,232,-1.547,-1.764,15,31,sd,65.0,58.0
3038,4930,135.376375,135.80875,1,uh,1,225,222,-1.469,-0.45,16,24,sd,32.0,32.0
3038,4931,149.849,150.403625,1,uh,1,236,233,-1.451,-0.959,16,22,+,36.0,37.0
3038,4932,162.3755,162.805,1,uh,1,230,224,-0.171,-0.902,8,19,sd,187.0,79.0
3038,8828,200.222,200.677875,1,um,1,253,238,-0.842,-0.898,1,11,sd,16.0,13.0
3038,4933,210.069625,210.298375,1,uh,1,321,326,-0.972,-0.371,6,9,sd,18.0,21.0
3038,4934,217.21375,217.756875,1,uh,1,226,221,-1.42,-0.964,1,16,sd,23.0,23.0
3038,4935,227.06575,227.289875,1,uh,1,369,464,-0.482,-0.699,11,12,sd,-25.0,-32.0
3038,4936,236.4865,236.693625,1,uh,1,265,264,-1.082,-0.341,4,6,sd,4.0,6.0
3038,4937,237.145625,237.549,1,uh,1,27,0,-1.562,-0.723,5,6,sd,-120.0,-136.0
3038,4938,255.0385,255.17775,1,uh,1,239,237,-0.318,-0.91,1,22,sd,10.0,10.0
3038,4939,272.983,273.24225,1,uh,1,453,-1,-0.764,-0.803,1,11,sd,61.0,-473.0
3038,4913,281.542125,281.89375,0,uh,1,-1,-1,0.129,-0.197,1,9,sd,0.0,0.0
3038,4940,299.133375,299.372125,1,uh,1,0,0,-0.762,-0.703,0,12,sd,-14.0,0.0
3038,4941,301.513625,302.131,1,uh,1,337,342,-1.171,-1.568,6,12,sd,82.0,85.0
